iso_alpha,sex,year_,mean_urban,mean_rural
KHM,Men,1996,21.26680144,20.3551014
KHM,Men,1997,21.33438691,20.42130088
KHM,Men,1998,21.40354567,20.48907366
KHM,Men,1999,21.47381032,20.55795231
KHM,Men,2000,21.5447602,20.62751622
KHM,Men,2001,21.61589917,20.69726919
KHM,Men,2002,21.68802208,20.76800612
KHM,Men,2003,21.76202496,20.84062301
KHM,Men,2004,21.83753091,20.91474298
KHM,Men,2005,21.91402826,20.98985434
KHM,Men,2006,21.99144681,21.06588691
KHM,Men,2007,22.06893787,21.14199198
KHM,Men,2008,22.14645706,21.21812518
KHM,Men,2009,22.22415336,21.29443549
KHM,Men,2010,22.30215141,21.37104756
KHM,Men,2011,22.38192736,21.44943752
KHM,Men,2012,22.46325844,21.52938262
KHM,Men,2013,22.54600341,21.61074159
KHM,Men,2014,22.63023361,21.69358581
KHM,Men,2015,22.7152044,21.77717061
KHM,Men,2016,22.8003231,21.86090333
KHM,Men,2017,22.88547822,21.94467246
CMR,Men,1985,22.50008598,21.15108653
CMR,Men,1986,22.56161767,21.21901008
CMR,Men,1987,22.62334698,21.28713126
CMR,Men,1988,22.68553836,21.3557145
CMR,Men,1989,22.74761288,21.42418089
CMR,Men,1990,22.80925988,21.49221976
CMR,Men,1991,22.87061987,21.55997162
CMR,Men,1992,22.93226842,21.62801202
CMR,Men,1993,22.99417718,21.69631265
CMR,Men,1994,23.05663096,21.7651583
CMR,Men,1995,23.11972977,21.83464898
CMR,Men,1996,23.18418432,21.9054954
CMR,Men,1997,23.24928946,21.9769924
CMR,Men,1998,23.31547761,22.04957242
CMR,Men,1999,23.38251468,22.12300135
CMR,Men,2000,23.45010808,22.19698662
CMR,Men,2001,23.51732809,22.2705985
CMR,Men,2002,23.5829732,22.34263547
CMR,Men,2003,23.6466465,22.41270065
CMR,Men,2004,23.70741382,22.47985983
CMR,Men,2005,23.76345691,22.54229479
CMR,Men,2006,23.81403288,22.59926263
CMR,Men,2007,23.85885097,22.65047258
CMR,Men,2008,23.8971987,22.69521217
CMR,Men,2009,23.928458,22.73286334
CMR,Men,2010,23.95273468,22.76353189
CMR,Men,2011,23.97186739,22.78905647
CMR,Men,2012,23.98708912,22.81067006
CMR,Men,2013,24.00021477,22.83018758
CMR,Men,2014,24.01366848,22.85003316
CMR,Men,2015,24.02732271,22.87007925
CMR,Men,2016,24.04075934,22.88990775
CMR,Men,2017,24.05379771,22.90933798
CAN,Men,1985,25.35100199,25.64438457
CAN,Men,1986,25.43700192,25.72861161
CAN,Men,1987,25.52228075,25.81211754
CAN,Men,1988,25.60765962,25.89572352
CAN,Men,1989,25.6930318,25.97932281
CAN,Men,1990,25.77876148,26.06327959
CAN,Men,1991,25.86430316,26.14704837
CAN,Men,1992,25.94935281,26.23032513
CAN,Men,1993,26.03389814,26.31309757
CAN,Men,1994,26.11757936,26.39500589
CAN,Men,1995,26.2004549,26.47610854
CAN,Men,1996,26.28302399,26.55690474
CAN,Men,1997,26.3650321,26.63713995
CAN,Men,1998,26.44599749,26.71633244
CAN,Men,1999,26.52601116,26.79457322
CAN,Men,2000,26.60427356,26.87106273
CAN,Men,2001,26.68083825,26.94585452
CAN,Men,2002,26.7544948,27.01773817
CAN,Men,2003,26.82496609,27.08643657
CAN,Men,2004,26.89134704,27.15104463
CAN,Men,2005,26.95337236,27.21129706
CAN,Men,2006,27.01045637,27.26660817
CAN,Men,2007,27.0626869,27.31706581
CAN,Men,2008,27.10965281,27.36225882
CAN,Men,2009,27.15101057,27.40184368
CAN,Men,2010,27.18600291,27.43506313
CAN,Men,2011,27.21573059,27.46301791
CAN,Men,2012,27.24167229,27.48718672
CAN,Men,2013,27.26599621,27.50973774
CAN,Men,2014,27.28937184,27.53134048
CAN,Men,2015,27.31265842,27.55285416
CAN,Men,2016,27.33626205,27.5746849
CAN,Men,2017,27.35970009,27.59635005
CAF,Men,1985,20.7699707,19.55959442
CAF,Men,1986,20.82449861,19.61363827
CAF,Men,1987,20.87914768,19.66780327
CAF,Men,1988,20.9339417,19.72211323
CAF,Men,1989,20.98850506,19.77619252
CAF,Men,1990,21.04284686,19.83005025
CAF,Men,1991,21.09681509,19.88353441
CAF,Men,1992,21.15071595,19.9369512
CAF,Men,1993,21.20473186,19.99048305
CAF,Men,1994,21.25904945,20.04431657
CAF,Men,1995,21.31400481,20.09878787
CAF,Men,1996,21.3701553,20.15445428
CAF,Men,1997,21.42702536,20.21084028
CAF,Men,1998,21.48499823,20.26832909
CAF,Men,1999,21.54412915,20.32697594
CAF,Men,2000,21.60424616,20.38660888
CAF,Men,2001,21.66522715,20.4471058
CAF,Men,2002,21.72663091,20.50802549
CAF,Men,2003,21.7883959,20.56930642
CAF,Men,2004,21.8499971,20.63042355
CAF,Men,2005,21.91011993,20.69006231
CAF,Men,2006,21.96856536,20.74802368
CAF,Men,2007,22.02510639,20.80408063
CAF,Men,2008,22.07982305,20.85831323
CAF,Men,2009,22.13226377,20.91026988
CAF,Men,2010,22.18234235,20.9598644
CAF,Men,2011,22.2315945,21.00863248
CAF,Men,2012,22.28042045,21.05697437
CAF,Men,2013,22.32927913,21.10534898
CAF,Men,2014,22.37862595,21.15421173
CAF,Men,2015,22.42827996,21.20338167
CAF,Men,2016,22.47808049,21.25269813
CAF,Men,2017,22.527971,21.30210458
TCD,Men,1985,21.4081183,20.12150968
TCD,Men,1986,21.47034958,20.18718508
TCD,Men,1987,21.53253716,20.25281678
TCD,Men,1988,21.59508062,20.31880436
TCD,Men,1989,21.65774657,20.38491444
TCD,Men,1990,21.72014445,20.45075644
TCD,Men,1991,21.78240332,20.51645944
TCD,Men,1992,21.84449758,20.58199782
TCD,Men,1993,21.90661697,20.64756134
TCD,Men,1994,21.96939687,20.71378536
TCD,Men,1995,22.03308995,20.78092257
TCD,Men,1996,22.098256,20.84953274
TCD,Men,1997,22.16413837,20.91885924
TCD,Men,1998,22.23192189,20.99008688
TCD,Men,1999,22.30100989,21.06261901
TCD,Men,2000,22.37084687,21.13590011
TCD,Men,2001,22.44122039,21.20971776
TCD,Men,2002,22.51108374,21.28302523
TCD,Men,2003,22.57982244,21.35520806
TCD,Men,2004,22.64661637,21.42544611
TCD,Men,2005,22.70969012,21.49196398
TCD,Men,2006,22.76809042,21.55380841
TCD,Men,2007,22.82175976,21.61092188
TCD,Men,2008,22.86969821,21.66230445
TCD,Men,2009,22.91157974,21.7076301
TCD,Men,2010,22.94736039,21.74685488
TCD,Men,2011,22.97848651,21.78142512
TCD,Men,2012,23.00602295,21.81240568
TCD,Men,2013,23.03172467,21.84155154
TCD,Men,2014,23.05767732,21.87094831
TCD,Men,2015,23.08360994,21.90032506
TCD,Men,2016,23.10959433,21.92975357
TCD,Men,2017,23.13560911,21.95921247
CHL,Men,1985,25.34960166,24.86723569
CHL,Men,1986,25.4196785,24.94340908
CHL,Men,1987,25.48969012,25.01951725
CHL,Men,1988,25.56029369,25.09621737
CHL,Men,1989,25.63127245,25.17329268
CHL,Men,1990,25.70275721,25.250874
CHL,Men,1991,25.77477366,25.328987
CHL,Men,1992,25.84768774,25.40799763
CHL,Men,1993,25.92164366,25.4880501
CHL,Men,1994,25.99725444,25.56975743
CHL,Men,1995,26.07465596,25.6532555
CHL,Men,1996,26.15357553,25.73827163
CHL,Men,1997,26.23425545,25.82504809
CHL,Men,1998,26.31738553,25.91427473
CHL,Men,1999,26.40221491,26.00520066
CHL,Men,2000,26.48875524,26.09783754
CHL,Men,2001,26.57680515,26.191984
CHL,Men,2002,26.66636515,26.28764055
CHL,Men,2003,26.75759674,26.38496869
CHL,Men,2004,26.85080474,26.48427324
CHL,Men,2005,26.94484613,26.58441118
CHL,Men,2006,27.03929901,26.68496062
CHL,Men,2007,27.13435483,26.78611299
CHL,Men,2008,27.23004152,26.88789623
CHL,Men,2009,27.32634734,26.9902986
CHL,Men,2010,27.42260979,27.09265759
CHL,Men,2011,27.51878116,27.19492552
CHL,Men,2012,27.615437,27.2976779
CHL,Men,2013,27.71228163,27.40061909
CHL,Men,2014,27.80945736,27.50389137
CHL,Men,2015,27.90680155,27.60733211
CHL,Men,2016,28.00366738,27.71029449
CHL,Men,2017,28.10024038,27.81296404
CHN,Men,1985,21.99805941,20.88987835
CHN,Men,1986,22.06848941,20.96896673
CHN,Men,1987,22.13903141,21.04816713
CHN,Men,1988,22.20997953,21.12777364
CHN,Men,1989,22.2808436,21.2072961
CHN,Men,1990,22.35192466,21.28703556
CHN,Men,1991,22.4240205,21.3677898
CHN,Men,1992,22.49796169,21.45038938
CHN,Men,1993,22.5732501,21.53433618
CHN,Men,1994,22.64891001,21.61865448
CHN,Men,1995,22.72519338,21.70359624
CHN,Men,1996,22.80176098,21.78882224
